keyword	url	commit
gcc bug	 https://github.com/buildroot/buildroot/commit/ee228403e9741b6c799ce1ef34c15993086f266d	package/gcc: use binutils wrappers for target libsThis will use gcc-ar, gcc-nm and gcc-ranlib instead of thenormal binutils tools. The difference is that with thewrappers, gcc plugins will be automatically picked up,which is necessary to build with LTO.With this enabled, it is possible to build everything (including libgccand libstdc++) with LTO by setting BR2_TARGET_OPTIMIZATION="-flto".Note that you'd expect that the GCC build system would automatically dothis when --enable-lto is set, but this is not the case. There are someopen bugs [1][2] to allow building libgcc and libstdc++ with LTO supportbut it's apparently not done yet.Note that there are also reports of problems building libstdc++ with LTO[3], but it seems that's no longer a problem (and the bug didn't getupdated).Signed-off-by: Norbert Lange <nolange79@gmail.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>[1] https://gcc.gnu.org/bugzilla/show_bug.cgi?id=59893[2] https://gcc.gnu.org/bugzilla/show_bug.cgi?id=77278[3] https://gcc.gnu.org/bugzilla/show_bug.cgi?id=60160
gcc bug	 https://github.com/TripleTrable/buildroot/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/rohan-linux/buildroot/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/openlgtv/buildroot-nc4/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/nluhux/buildroot/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/Atom-X-Devs/android_kernel_xiaomi_scarlet/commit/f08fece4710c0275775ba8d12c23448152910f14	drivers: clk: Specify sync probe for gcc-660Bug: 115776306Bug: 77146523Signed-off-by: Miguel de Dios <migueldedios@google.com>Signed-off-by: Tashfin Shakeer Rhythm <tashfinshakeerrhythm@gmail.com>
gcc bug	 https://github.com/stickM4N/stick-lib/commit/a444595b56b0b3048d67ed4a81743427597a34e4	Fix GCC version bug. Reformatted project.
gcc bug	 https://github.com/MartB/buildroot-satos/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/jake5253/buildroot/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/foss-for-synopsys-dwc-arc-processors/buildroot/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/GeGuNa/bind9/commit/ddd5b0ff894fe48f668a63696fbabb3777bbc89b	Downgrade -Wstringop-overread from error to warningDue to a bug in gcc-11, the build fails when AddressSanitizer isenabled.  Downgrading the -Wstringop-overread to just a warning in thegcc:asan build allows the code to compile.
gcc bug	 https://github.com/viktormalik/diffkemp/commit/9cd74c4ccf52f352021dffc3e1d88648444ec50c	Update googletest to version 1.11.0Older versions contain a bug (with -Werror) occurring with GCC 11.
gcc bug	 https://github.com/theimpulson/android_kernel_nokia_sdm660/commit/7835ece503d85c500033773d93d5fd71bb8fc913	ANDROID: arm64: vdso32: fix CC=clang buildclang build had wrong --gcc-toolchain for cross compiler.Signed-off-by: Mark Salyzyn <salyzyn@google.com>Bug: 63737556Change-Id: Ib0c3bbb250943a0309da021ba5335a8320b584f4
gcc bug	 https://github.com/farosas/buildroot/commit/4e070082495c1686b2b207db7fe7720271dc7d86	package/ruby: fix build failure due to gcc bug 83143The ruby package exhibits gcc bug 83143 when built for the SH4 architecturewith optimization enabled, which causes a build failure.Differentely from other packages in Buildroot where we work around thisgcc bug by setting optimization to -O0 we can use -freorder-blocks-algorithm=simpleas suggested here [1] if BR2_TOOLCHAIN_HAS_GCC_BUG_83143=y.Fixes:http://autobuild.buildroot.net/results/f57/f5742e7fb6e8142bcdb53b7f4f5e9c1bea3558cd/[1]: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=83143#c15Signed-off-by: Giulio Benetti <giulio.benetti@benettiengineering.com>Signed-off-by: Arnout Vandecappelle (Essensium/Mind) <arnout@mind.be>
gcc bug	 https://github.com/riscygeek/micro-linux-repo/commit/b527cb0dd95ff80942ae19cf2748bd3ba194380a	gcc: Fixed minor syntax bugSigned-off-by: Benjamin St閻『z <benni@stuerz.xyz>
gcc bug	 https://github.com/aliyun/plugsched/commit/b89b75550a612407664b00fc76298442e1b19555	border: simplify extracting by apply all gcc bugfixes at a timeDon't concern too much about GCC bugs in extractor.Signed-off-by: Yihao Wu <wuyihao@linux.alibaba.com>Reviewed-by: Shanpei Chen <shanpeic@linux.alibaba.com>
gcc bug	 https://github.com/drowe67/codec2/commit/d6baa253ece9169738b4608cbc5e8a91aa02657e	Merge pull request #266 from fmoessbauer/gcc-11-warningsFix bugs found with GCC 11
gcc bug	 https://github.com/grandchild/vis_avs/commit/1ac1e5c12a52154c5789f6af14fb92e9e7a58cdc	[bug][gcc] Fix struct initialization on older GCC
gcc bug	 https://github.com/OE4T/linux-tegra-5.10/commit/f9c2c83a8b03159f30fc4ba61c466304dae76e14	nvidia: net/wireless/realtek: clean up indentation issuesnow flagged as errors by gcc 11.  Some of these were actualbugs.Signed-off-by: Matt Madison <matt@madison.systems>
gcc bug	 https://github.com/SALMANKHANPM/karmil_xiaomi_whyred/commit/c59aea5db031ef82bd9ed22f65c7a17a02c99e5c	vdso32: Invoke clang with correct path to GCC toolchainClang needs to have access to a GCC toolchain which we advertise usingthe command line option --gcc-toolchain=. Clang previously picked thewrong toolchain which resulted in the following error message:/..//bin/as: unrecognized option '-EL'Bug: 123422077Signed-off-by: Daniel Mentz <danielmentz@google.com>Change-Id: I3e339dd446b71e2c75eb9e2c186eba715b3771cdSigned-off-by: Akhil Narang <akhilnarang.1999@gmail.com>
gcc bug	 https://github.com/BlossomSeas/mrboom-libretro2/commit/2eba4e0ee097e7f5c947f729e861641a9472735f	Revert Helper: Workaround gcc 7.5.0 division bug (#79) (#80)Emulator recompiler problem
gcc bug	 https://github.com/jamesbut/NeuroEvo/commit/f267ac695a5f36d763d7be13522f18a379cf7c12	Compile for gcc and fixed optional bug
gcc bug	 https://github.com/sourceruckus/linux-mdl/commit/c42813b71a06a2ff4a155aa87ac609feeab76cf3	parisc: Fix unaligned-access crash in bootloaderKernel v5.14 has various changes to optimize unaligned memory accesses,e.g. commit 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers").Those changes triggered an unalignment-exception and thus crashed thebootloader on parisc because the unaligned "output_len" variable now suddenlywas read word-wise while it was read byte-wise in the past.Fix this issue by declaring the external output_len variable as char which thenforces the compiler to generate byte-accesses.Signed-off-by: Helge Deller <deller@gmx.de>Cc: Arnd Bergmann <arnd@kernel.org>Cc: John David Anglin <dave.anglin@bell.net>Bug: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=102162Fixes: 8c031ba63f8f ("parisc: Unbreak bootloader due to gcc-7 optimizations")Fixes: 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers")Cc: <stable@vger.kernel.org> # v5.14+
gcc bug	 https://github.com/kraj/glibc/commit/4e58941fc4b4c9d90769aa97ed76aa7e1692cb94	hurd: Enable using ifuncBugs have been fixed in binutils/gcc/glibc.
gcc bug	 https://github.com/eclipse-cdt/cdt/commit/c61e8795325a30f8e2d0adaf388e08cf9f0e4bf6	Bug 568408 - Add more GCC built-ins symbols in parser (based on GCC 10.2.0)Add the built-ins that are straightforward to add, according tohttps://gcc.gnu.org/onlinedocs/gcc-10.2.0/gcc/Other-Builtins.html#Other-BuiltinsChange-Id: I0d680053018442e6d29a694a7128997b23828d2fSigned-off-by: Marc-Andre Laperle <malaperle@gmail.com>
gcc bug	 https://github.com/orfeotoolbox/OTB/commit/bc68624b9d3f6dc604ac6e232dd52cd0580df517	BUG: apply patch from Qt upstream for gcc 9
gcc bug	 https://github.com/jolivain/buildroot/commit/4c9c02471a92161d3c324f37bb8843e4cb2178c9	package/gcc: bump to gcc 10.2Remove upstream patch backported to gcc 10.2:https://gcc.gnu.org/git/?p=gcc.git;a=commitdiff;h=e86ae54172bb982e3c9d5aa62d20be5b72fe0f24"GCC 10.2 is a bug-fix release from the GCC 10 branchcontaining important fixes for regressions and serious bugs inGCC 10.1 with more than 94 bugs fixed since the previous release."https://gcc.gnu.org/pipermail/gcc-announce/2020/000164.htmlSigned-off-by: Romain Naour <romain.naour@gmail.com>Signed-off-by: Peter Korsgaard <peter@korsgaard.com>
gcc bug	 https://github.com/Javanaise/mrboom-libretro/commit/2eba4e0ee097e7f5c947f729e861641a9472735f	Revert Helper: Workaround gcc 7.5.0 division bug (#79) (#80)Emulator recompiler problem
gcc bug	 https://github.com/orfeotoolbox/OTB/commit/07097bc7b66cdb3c5d9ea889481aea0ee941b43c	BUG: added missing include (compilation on debian with gcc 10)
gcc bug	 https://github.com/spoutn1k/mcmap/commit/a6ce04c272139da90068b66367b60861617cf6f4	Fix compilation bug on older gcc versions
gcc bug	 https://github.com/ned14/quickcpplib/commit/615520fd3cbbcdfb84340e7fcc0f703f125d43b0	Work around weird GCC bug in our start_lifetime_as emulation.
gcc bug	 https://github.com/ODEX-TOS/linux/commit/c42813b71a06a2ff4a155aa87ac609feeab76cf3	parisc: Fix unaligned-access crash in bootloaderKernel v5.14 has various changes to optimize unaligned memory accesses,e.g. commit 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers").Those changes triggered an unalignment-exception and thus crashed thebootloader on parisc because the unaligned "output_len" variable now suddenlywas read word-wise while it was read byte-wise in the past.Fix this issue by declaring the external output_len variable as char which thenforces the compiler to generate byte-accesses.Signed-off-by: Helge Deller <deller@gmx.de>Cc: Arnd Bergmann <arnd@kernel.org>Cc: John David Anglin <dave.anglin@bell.net>Bug: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=102162Fixes: 8c031ba63f8f ("parisc: Unbreak bootloader due to gcc-7 optimizations")Fixes: 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers")Cc: <stable@vger.kernel.org> # v5.14+
gcc bug	 https://github.com/ahjragaas/glibc/commit/4e58941fc4b4c9d90769aa97ed76aa7e1692cb94	hurd: Enable using ifuncBugs have been fixed in binutils/gcc/glibc.
gcc bug	 https://github.com/DeFiCh/ain/commit/0a8ae95120111cfcf7a730175aa80c983026dac8	try to avoid older gcc bug, ubuntu 16.04
gcc bug	 https://github.com/trilinos/Trilinos/commit/115633fb0b7ee13783435f97fcd5e13683126ef2	Phalanx: fix for gcc 5/6 lambda bug on cuda
gcc bug	 https://github.com/wallix/redemption/commit/c5d6cf4cf6fe6cc0cf942da756e5feee9ef0c8e3	[test_framework] fix compilation with gcc-8.3 (known bug in compilator)
gcc bug	 https://github.com/herrnst/dddvb-linux-kernel/commit/c42813b71a06a2ff4a155aa87ac609feeab76cf3	parisc: Fix unaligned-access crash in bootloaderKernel v5.14 has various changes to optimize unaligned memory accesses,e.g. commit 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers").Those changes triggered an unalignment-exception and thus crashed thebootloader on parisc because the unaligned "output_len" variable now suddenlywas read word-wise while it was read byte-wise in the past.Fix this issue by declaring the external output_len variable as char which thenforces the compiler to generate byte-accesses.Signed-off-by: Helge Deller <deller@gmx.de>Cc: Arnd Bergmann <arnd@kernel.org>Cc: John David Anglin <dave.anglin@bell.net>Bug: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=102162Fixes: 8c031ba63f8f ("parisc: Unbreak bootloader due to gcc-7 optimizations")Fixes: 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers")Cc: <stable@vger.kernel.org> # v5.14+
gcc bug	 https://github.com/Gateworks/linux-venice/commit/c42813b71a06a2ff4a155aa87ac609feeab76cf3	parisc: Fix unaligned-access crash in bootloaderKernel v5.14 has various changes to optimize unaligned memory accesses,e.g. commit 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers").Those changes triggered an unalignment-exception and thus crashed thebootloader on parisc because the unaligned "output_len" variable now suddenlywas read word-wise while it was read byte-wise in the past.Fix this issue by declaring the external output_len variable as char which thenforces the compiler to generate byte-accesses.Signed-off-by: Helge Deller <deller@gmx.de>Cc: Arnd Bergmann <arnd@kernel.org>Cc: John David Anglin <dave.anglin@bell.net>Bug: https://gcc.gnu.org/bugzilla/show_bug.cgi?id=102162Fixes: 8c031ba63f8f ("parisc: Unbreak bootloader due to gcc-7 optimizations")Fixes: 0652035a5794 ("asm-generic: unaligned: remove byteshift helpers")Cc: <stable@vger.kernel.org> # v5.14+
gcc bug	 https://github.com/gregkh/linux/commit/5c34aea341b16e29fde6e6c8d4b18866cd99754d	perf test: Fix DWARF unwind for optimized builds.To ensure the stack frames are on the stack tail calls optimizationsneed to be inhibited. If your compiler supports an attribute use it,otherwise use an asm volatile barrier.The barrier fix was suggested here:https://lore.kernel.org/lkml/20201028081123.GT2628@hirez.programming.kicks-ass.net/Tested with an optimized clang build and by forcing the asm barrierroute with an optimized clang build.A GCC bug tracking a proper disable_tail_calls is:https://gcc.gnu.org/bugzilla/show_bug.cgi?id=97831Fixes: 9ae1e990f1ab ("perf tools: Remove broken __no_tail_call       attribute")v2. is a rebase. The original fix patch generated quite a lot of    discussion over the right place for the fix:    https://lore.kernel.org/lkml/20201114000803.909530-1-irogers@google.com/    The patch reflects my preference of it being near the use, so that    future code cleanups don't break this somewhat special usage.Signed-off-by: Ian Rogers <irogers@google.com>Acked-by: Jiri Olsa <jolsa@redhat.com>Cc: Alexander Shishkin <alexander.shishkin@linux.intel.com>Cc: Ard Biesheuvel <ardb@kernel.org>Cc: Mark Rutland <mark.rutland@arm.com>Cc: Miguel Ojeda <ojeda@kernel.org>Cc: Namhyung Kim <namhyung@kernel.org>Cc: Peter Zijlstra <peterz@infradead.org>Cc: Stephane Eranian <eranian@google.com>Cc: clang-built-linux@googlegroups.comLink: http://lore.kernel.org/lkml/20210922173812.456348-1-irogers@google.comSigned-off-by: Arnaldo Carvalho de Melo <acme@redhat.com>
gcc bug	 https://github.com/markridgewell/Teide/commit/7494028c3056ab70401fc03f7a77beeb43691ff4	Disable coverage on Linux (looks like a GCC bug)
gcc bug	 https://github.com/BossHobby/QUICKSILVER/commit/cd821b919d0ca514b6ea3c6ff3dd39e6be63d1c4	pio: update compiler packagethis reveals a compiler bug with missaligned reads on packed structshttps://gcc.gnu.org/bugzilla/show_bug.cgi?id=51628
gcc bug	 https://github.com/ace15-guest/Ind_Study/commit/c9d29751b7a2bc2173f6a96560d1fa56299cc280	Remove LTO from debug modeThis circumvents a gcc bug
gcc bug	 https://github.com/Deus-Ex-Mortis/RIOT-security/commit/6588db65805c01c8ceb8d6c7cddb41602b30d1f7	pkg/qcbor,wakaama,wolfssl: remove maybe-uninitialized warningsome variable seem uninitialized to gcc with -Og but aren'thttps://gcc.gnu.org/bugzilla/buglist.cgi?quicksearch=may%20be%20used%20uninitializedhttps://gcc.gnu.org/bugzilla/show_bug.cgi?id=42145especialy:https://gcc.gnu.org/bugzilla/show_bug.cgi?id=90710#c1
gcc bug	 https://github.com/vladlogyin/linux-tb-j616f/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/peterzuger/linux/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/Panchajanya1999/linux-mainline/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/nbd168/wireless/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/linuxppc/linux-ci/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/AMS21/Phi/commit/12cc9d551d37f87161e54c0c260c38083ce6a61a	[tests] Fix `is_nothrow_constructible` with gcc bug 102305
gcc bug	 https://github.com/outpaddling/freebsd-ports-wip/commit/a47dacd33ab7cd475e9fac71286ac40df34e3b52	fastp: Add USE_GCC to hack around bugs
gcc bug	 https://github.com/PixlOne/ipcgull/commit/af96ae0ef1f9f1857caa646ace8dd51be5076fd4	Bug and GCC warning fixes
gcc bug	 https://github.com/kernel-patches/bpf/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/iwamatsu/linux-watchdog/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/intel/mainline-tracking/commit/bba496656a73fc1d1330b49c7f82843836e9feb1	powerpc/32: Fix boot failure with GCC latent entropy pluginBoot fails with GCC latent entropy plugin enabled.This is due to early boot functions trying to access 'latent_entropy'global data while the kernel is not relocated at its finaldestination yet.As there is no way to tell GCC to use PTRRELOC() to access it,disable latent entropy plugin in early_32.o and feature-fixups.o andcode-patching.oFixes: 38addce8b600 ("gcc-plugins: Add latent_entropy plugin")Cc: stable@vger.kernel.org # v4.9+Reported-by: Erhard Furtner <erhard_f@mailbox.org>Signed-off-by: Christophe Leroy <christophe.leroy@csgroup.eu>Signed-off-by: Michael Ellerman <mpe@ellerman.id.au>Link: https://bugzilla.kernel.org/show_bug.cgi?id=215217Link: https://lore.kernel.org/r/2bac55483b8daf5b1caa163a45fa5f9cdbe18be4.1640178426.git.christophe.leroy@csgroup.eu
gcc bug	 https://github.com/zephyrproject-rtos/sdk-ng/commit/f29d2718d8267acd3eea4cdb71e6bfb0843b3d58	gcc: Pull in Clang 9 bug workaroundPull in the workaround to fix building with Clang 9.This is required to support building GCC on the macOS 11 and above.Signed-off-by: Stephanos Ioannidis <root@stephanos.io>
gcc bug	 https://github.com/Arnau478/owl-os/commit/b10130a1c5b528f1b44ee9aacd8bfcf8df2ebc48	Switched to GCC, implemented basic kernel, and fixed various bugs
